"label","message"
"ham","Class rescheduled: Organic Chemistry lecture moved from Thursday 9 AM to Friday 2 PM. Venue: Lecture Hall 2."
"ham","Your clearance certificate for the final year has been issued. Collect it from the examination section with your ID."
"ham","Dear candidate, your spot in the Executive MBA program (Weekend Batch) is confirmed. Induction: Sept 7. - MDI Gurgaon"
"ham","Congratulations! Admission confirmed for M.Sc Biotechnology. Hostel allocation details to follow by email. - Pune University"
"ham","Your OTP for resetting your student portal password is 628374. It expires in 10 minutes. - Chandigarh University IT Helpdesk"
"ham","Notice: All B.Tech final year students must submit their project synopsis by Dec 20 to the HOD. - Academic Office"
"ham","Result declared: Your Semester 4 results are available on the university portal. Congratulations on passing all papers!"
"ham","Congratulations on completing the NPTEL course on Machine Learning! Your certificate will be dispatched within 21 days."
"ham","Congratulations, Sneha! You have secured admission to our BBA program. Reporting date: July 22. - Amity University"
"ham","Your mentor meeting is scheduled for Dec 5 at 11 AM with Dr. Priya Menon. Please come prepared with your academic progress report."
"ham","Your clinical posting schedule for December has been uploaded. Check the notice board or the hospital portal. - AIIMS Admin"
"ham","Result declared: Your Semester 4 results are available on the university portal. Congratulations on passing all papers!"
"ham","Congratulations! You have been selected for the National Merit Scholarship 2024. Amount: Rs. 60,000/year. Contact scholarship@ugc.ac.in."
"ham","Wipro Science Scholarship 2024: You have been selected! Formal letter will be couriered to your address within 5 working days."
"ham","Online orientation for new MCA students: Dec 22, 10 AM on Zoom. Meeting ID will be shared the day before. - MCA Dept."
"ham","Class update: Your Data Structures lecture on Wednesday is shifted to 8 AM in Room 105 due to a lab booking conflict. - Dept. of CSE"
"ham","This is a reminder that your term paper on Environmental Science is due tomorrow at 5 PM. Late submissions will not be accepted. - Green Valley College"
"ham","Your co-curricular activity points have been updated. Current total: 38/50. Check the portal for a breakdown. - Student Affairs"
"ham","Dear student, CLAT 2025 registration closes on Nov 15. Apply at consortiumofnlus.ac.in. - Law Admission Office"
"ham","Your sports scholarship application has been approved. Rs. 15,000 per semester credited from the university sports fund."
"ham","The IIT JEE 2025 application window is now open at jeemain.nta.nic.in. Last date to apply: Nov 30."
"ham","Attention: Lab sessions for EEE 3rd year will resume from Monday in the new Electronics Lab (Block D). - Dept. HOD"
"ham","Final reminder: History essay due in 2 hours. Submit via TurnItIn before the portal closes. - Cambridge School of Arts"
"ham","Your attendance for October stands at 74.3%. Minimum required is 75%. Please ensure regular attendance. - Dean's Office"
"ham","Your admission to the Diploma in Graphic Design course has been confirmed. Classes begin on Aug 5. - NIFT Delhi"
"ham","Your application for the exchange program at TU Berlin has been received. Results announced by Jan 15. - International Office"
"ham","Your OTP to access the placement portal is 763821. Session expires after 15 minutes of inactivity."
"ham","Your scholarship renewal OTP is 483920. Enter it on the portal within 5 minutes to confirm your submission."
"ham","Final reminder: History essay due in 2 hours. Submit via TurnItIn before the portal closes. - Cambridge School of Arts"
"ham","Your online certificate course in Python has been successfully completed. Download your e-certificate from the portal."
"ham","Notice: Book fair at university campus from Dec 1-5, 10 AM - 5 PM. Students get 20% discount on all titles."
"ham","Notice: NEET UG 2025 notification released. Application opens Dec 1. Refer to neet.nta.nic.in for details."
"ham","Your UGC NET registration is confirmed. Hall ticket available 7 days before the exam. - NTA Support"
"ham","You're invited! Join our free webinar on 'Career in Data Science' on Dec 10, 5 PM. Register at events.iimb.ac.in/datascience"
"ham","College ID renewal for the academic year 2025-26 starts from Jan 10. Visit the admin office with your previous ID."
"ham","Workshop alert: Resume Writing and LinkedIn Optimization - Nov 30 at 3 PM. Hosted by Placement Cell, NSIT Delhi."
"ham","Reminder: Parent-teacher meeting on Dec 2, 10 AM - 1 PM in the conference hall. Your parents/guardians are requested to attend."
"ham","Your OTP for resetting your student portal password is 628374. It expires in 10 minutes. - Chandigarh University IT Helpdesk"
"ham","Updated class schedule: Statistics practical lab shifted to Wednesday 2 PM. Bring your data sets. - Faculty of Science"
"ham","Your co-curricular activity points have been updated. Current total: 38/50. Check the portal for a breakdown. - Student Affairs"
"ham","Dear Arun, your scholarship-adjusted fee of Rs. 8,500 for Semester 3 has been received. - VIT Vellore"
"ham","Your course registration for next semester is now open. Last date to register: Dec 20. Log in to the student portal."
"ham","Workshop alert: Resume Writing and LinkedIn Optimization - Nov 30 at 3 PM. Hosted by Placement Cell, NSIT Delhi."
"ham","Your mentor meeting is scheduled for Dec 5 at 11 AM with Dr. Priya Menon. Please come prepared with your academic progress report."
"ham","Timetable change: Your AI/ML elective will now be held on Mondays and Thursdays, 4-5 PM. Venue: Seminar Room 3."
"ham","Dear Arun, your scholarship-adjusted fee of Rs. 8,500 for Semester 3 has been received. - VIT Vellore"
"ham","Your application for the exchange program at TU Berlin has been received. Results announced by Jan 15. - International Office"
"ham","National webinar on 'Women in Engineering' - Dec 12, 11 AM. Organised by WIE Forum, IIT Bombay. Free entry."
"ham","Reminder from Northgate University: Your Computer Science exam begins in 48 hours. Room: Lab 301."
"ham","Your enrollment number for B.Com (Hons) is 2024BC00451. Please save this for all future correspondence. - Calcutta University"
"ham","Dear student, please complete your feedback form for faculty by Nov 25. Your responses help us improve. - IQAC, JNTU"
"ham","Summer internship applications for DRDO are now open for 3rd year students. Deadline: Dec 31. Apply via drdo.gov.in/intern"
"ham","Notice: No hostel curfew relaxation during exam week. All students must be in by 10 PM. - Hostel Warden"
"ham","Reminder: Your SAT test is on Dec 7. Admit card download link sent to your registered email. - College Board"
"ham","Dear student, the lab report for your last practical session is due on Thursday. Email it to labcoord@dtu.ac.in. - DTU"
"ham","Your application to M.Tech (AI & ML) has been accepted. Please complete document verification by Aug 10. - IIT Delhi Admissions"
"ham","Your MBA batch timetable for November has been updated. Download the new schedule from the portal. - SIBM Pune"
"ham","Infosys internship drive on campus: Dec 20. Eligible branches: CSE, IT, ECE. Register before Dec 15 on the placement portal."
"ham","Your academic transcript for Semester 5 is ready. Collect from the registrar's office with your ID. - Mysore University"
"ham","Your practical exam for Microprocessors is on Dec 18. Report to Lab 2 at your allotted time (check portal). - ECE Dept."
"ham","Reminder: Your Math final exam is scheduled for Monday, Dec 18 at 9:00 AM in Hall B. Please bring your student ID. - Springfield University"
"ham","IIIT Bangalore invites you to an online session on 'Full Stack Development Careers' on Nov 28 at 4 PM. Free registration."
"ham","Reminder: Your SAT test is on Dec 7. Admit card download link sent to your registered email. - College Board"
"ham","Reminder: Guest lecture by Dr. Arjun Nair (Google DeepMind) tomorrow at 3 PM in the Main Auditorium. Attendance mandatory."
"ham","Your HDFC Educational Excellence Scholarship application has been approved. Rs. 25,000 disbursed to your registered account."
"ham","Seminar: Blockchain in Education - moderated by Prof. Kiran Rao. Dec 18 at 2 PM, Online. Registration link in your email."
"ham","Webinar: 'How to crack CAT 2025' with 99.9 percentiler. Hosted by TIME Institute on Jan 5 at 6 PM. Free for students."
"ham","Dear student, semester end exams commence from 15 Jan. Check your admit card on the portal. - Ambedkar University Delhi"
"ham","PG entrance result: You have qualified for admission to M.Sc Mathematics. Reporting date: July 18. - KU Admissions"
"ham","Scholarship awarded: Rs. 50,000 from Infosys Foundation for academic excellence. Report to admin office with bank details."
"ham","382910 - This is your one-time password for the online exam platform. Do not share it. - ExamOnline, VTU"
"ham","Hi Rahul, your make-up exam for Thermodynamics is on Dec 29 at 11 AM. Contact the exam office for your hall pass."
"ham","Hi Rahul, your make-up exam for Thermodynamics is on Dec 29 at 11 AM. Contact the exam office for your hall pass."
"ham","Your attendance for October stands at 74.3%. Minimum required is 75%. Please ensure regular attendance. - Dean's Office"
"ham","Your English proficiency test result: Band 6.5 equivalent. Certificate will be issued on Dec 10. - Language Centre, MAHE"
"ham","EXAM REMINDER: English Literature Paper - 14 Dec, 11 AM, Auditorium Hall. Bring blue/black pen only. - St. Xavier's College"
"ham","Notice: Amazon India internship applications close tomorrow. Apply at placementportal.iitm.ac.in before midnight."
"ham","Your OTP for logging into the Student Portal is 847291. Valid for 10 minutes. Do not share this code with anyone. - EduPortal"
"ham","Assignment Reminder: Your case study submission for Marketing Management is due Friday at 11:59 PM. Submit via the portal. - IIM Kozhikode"
"ham","Result declared: Your Semester 4 results are available on the university portal. Congratulations on passing all papers!"
"ham","Assignment submission window for Human Resource Management opens tonight at 10 PM and closes Friday at noon. - NMIMS Mumbai"
"ham","Class rescheduled: Organic Chemistry lecture moved from Thursday 9 AM to Friday 2 PM. Venue: Lecture Hall 2."
